Date,Open,High,Low,Close,Adj Close,Volume
2006-05-16,0.031498,0.031498,0.031397,0.031444,0.031444,0
2006-05-17,0.031447,0.031681,0.031447,0.031674,0.031674,0
2006-05-18,0.031671,0.031671,0.031348,0.031396,0.031396,0
2006-05-19,0.031396,0.031396,0.031299,0.031299,0.031299,0
2006-05-22,0.031260,0.031260,0.031087,0.031114,0.031114,0
2006-05-23,0.031114,0.031311,0.031069,0.031260,0.031260,0
2006-05-24,0.031260,0.031260,0.031128,0.031206,0.031206,0
2006-05-25,0.031206,0.031206,0.031104,0.031128,0.031128,0
2006-05-26,0.031128,0.031221,0.031128,0.031220,0.031220,0
2006-05-29,0.031220,0.031226,0.031177,0.031177,0.031177,0
2006-05-30,0.031177,0.031237,0.031119,0.031119,0.031119,0
2006-05-31,0.031119,0.031216,0.031104,0.031216,0.031216,0
2006-06-01,0.031216,0.031216,0.031104,0.031153,0.031153,0
2006-06-02,0.031104,0.031201,0.031104,0.031279,0.031279,0
2006-06-05,0.031183,0.031254,0.031153,0.031167,0.031167,0
2006-06-06,0.031167,0.031204,0.031167,0.031199,0.031199,0
2006-06-07,0.031199,0.031199,0.031008,0.031008,0.031008,0
2006-06-08,0.031008,0.031008,0.030714,0.030722,0.030722,0
2006-06-09,0.030722,0.030826,0.030722,0.030826,0.030826,0
2006-06-12,0.030827,0.030827,0.030704,0.030730,0.030730,0
2006-06-13,0.030730,0.030730,0.030604,0.030604,0.030604,0
2006-06-14,0.030604,0.030788,0.030604,0.030684,0.030684,0
2006-06-15,0.030684,0.030754,0.030684,0.030741,0.030741,0
2006-06-16,0.030741,0.030835,0.030694,0.030731,0.030731,0
2006-06-19,0.030760,0.030760,0.030670,0.030684,0.030684,0
2006-06-20,0.030684,0.030684,0.030633,0.030681,0.030681,0
2006-06-21,0.030681,0.030681,0.030642,0.030652,0.030652,0
2006-06-22,0.030628,0.030669,0.030628,0.030644,0.030644,0
2006-06-23,0.030628,0.030628,0.030534,0.030576,0.030576,0
2006-06-26,0.030576,0.030576,0.030511,0.030511,0.030511,0
2006-06-27,0.030511,0.030631,0.030511,0.030624,0.030624,0
2006-06-28,0.030624,0.030641,0.030581,0.030632,0.030632,0
2006-06-29,0.030581,0.030708,0.030581,0.030665,0.030665,0
2006-06-30,0.030665,0.030915,0.030661,0.030886,0.030886,0
2006-07-03,0.030840,0.030989,0.030840,0.030963,0.030963,0
2006-07-04,0.030963,0.031072,0.030963,0.031025,0.031025,0
2006-07-05,0.030965,0.030967,0.030876,0.030888,0.030888,0
2006-07-06,0.030840,0.030840,0.030783,0.030783,0.030783,0
2006-07-07,0.030783,0.030877,0.030783,0.030868,0.030868,0
2006-07-10,0.030840,0.030940,0.030840,0.030898,0.030898,0
2006-07-11,0.030898,0.030898,0.030809,0.030822,0.030822,0
2006-07-12,0.030769,0.030818,0.030750,0.030750,0.030750,0
2006-07-13,0.030750,0.030750,0.030697,0.030698,0.030698,0
2006-07-14,0.030698,0.030698,0.030593,0.030607,0.030607,0
2006-07-17,0.030581,0.030581,0.030391,0.030435,0.030435,0
2006-07-18,0.030435,0.030435,0.030395,0.030431,0.030431,0
2006-07-19,0.030409,0.030417,0.030390,0.030372,0.030372,0
2006-07-20,0.030372,0.030545,0.030372,0.030541,0.030541,0
2006-07-21,0.030511,0.030581,0.030497,0.030581,0.030581,0
2006-07-24,0.030534,0.030534,0.030404,0.030445,0.030445,0
2006-07-25,0.030445,0.030506,0.030441,0.030497,0.030497,0
2006-07-26,0.030446,0.030455,0.030409,0.030444,0.030444,0
2006-07-27,0.030444,0.030536,0.030409,0.030492,0.030492,0
2006-07-28,0.030492,0.030516,0.030465,0.030465,0.030465,0
2006-07-31,0.030503,0.030548,0.030497,0.030495,0.030495,0
2006-08-01,0.030495,0.030497,0.030451,0.030437,0.030437,0
2006-08-02,0.030437,0.030443,0.030415,0.030395,0.030395,0
2006-08-03,0.030395,0.030429,0.030381,0.030381,0.030381,0
2006-08-04,0.030381,0.030438,0.030381,0.030516,0.030516,0
2006-08-07,0.030395,0.030491,0.030395,0.030441,0.030441,0
2006-08-08,0.030441,0.030482,0.030441,0.030475,0.030475,0
2006-08-09,0.030475,0.030518,0.030426,0.030516,0.030516,0
2006-08-10,0.030516,0.030692,0.030516,0.030670,0.030670,0
2006-08-11,0.030670,0.030670,0.030600,0.030600,0.030600,0
2006-08-14,0.030628,0.030628,0.030543,0.030546,0.030546,0
2006-08-15,0.030544,0.030544,0.030513,0.030539,0.030539,0
2006-08-16,0.030539,0.030581,0.030539,0.030547,0.030547,0
2006-08-17,0.030547,0.030656,0.030547,0.030649,0.030649,0
2006-08-18,0.030633,0.030633,0.030615,0.030628,0.030628,0
2006-08-21,0.030618,0.030623,0.030574,0.030592,0.030592,0
2006-08-22,0.030592,0.030592,0.030511,0.030511,0.030511,0
2006-08-23,0.030511,0.030516,0.030489,0.030511,0.030511,0
2006-08-24,0.030511,0.030511,0.030418,0.030455,0.030455,0
2006-08-25,0.030455,0.030455,0.030386,0.030386,0.030386,0
2006-08-28,0.030395,0.030395,0.030349,0.030382,0.030382,0
2006-08-29,0.030349,0.030431,0.030349,0.030422,0.030422,0
2006-08-30,0.030381,0.030432,0.030381,0.030396,0.030396,0
2006-08-31,0.030396,0.030398,0.030349,0.030398,0.030398,0
2006-09-01,0.030398,0.030420,0.030372,0.030420,0.030420,0
2006-09-04,0.030395,0.030545,0.030395,0.030545,0.030545,0
2006-09-05,0.030545,0.030545,0.030514,0.030522,0.030522,0
2006-09-06,0.030522,0.030522,0.030455,0.030488,0.030488,0
2006-09-07,0.030488,0.030488,0.030425,0.030437,0.030437,0
2006-09-08,0.030437,0.030437,0.030367,0.030358,0.030358,0
2006-09-11,0.030372,0.030388,0.030317,0.030382,0.030382,0
2006-09-12,0.030349,0.030395,0.030349,0.030395,0.030395,0
2006-09-13,0.030395,0.030413,0.030349,0.030407,0.030407,0
2006-09-14,0.030407,0.030417,0.030381,0.030388,0.030388,0
2006-09-15,0.030388,0.030388,0.030349,0.030367,0.030367,0
2006-09-18,0.030331,0.030378,0.030331,0.030368,0.030368,0
2006-09-19,0.030368,0.030417,0.030368,0.030399,0.030399,0
2006-09-20,0.030399,0.030399,0.030379,0.030392,0.030392,0
2006-09-21,0.030392,0.030422,0.030392,0.030403,0.030403,0
2006-09-22,0.030403,0.030403,0.030344,0.030367,0.030367,0
