Date,Open,High,Low,Close,Adj Close,Volume
2005-01-03,0.123074,0.123713,0.120736,0.121505,0.121505,0
2005-01-04,0.125000,0.125000,0.119746,0.120728,0.120728,0
2005-01-05,0.123291,0.123291,0.119012,0.119644,0.119644,0
2005-01-06,0.121595,0.121595,0.118876,0.118876,0.118876,0
2005-01-07,0.121436,0.121619,0.117474,0.117474,0.117474,0
2005-01-10,0.120234,0.120234,0.117612,0.117612,0.117612,0
2005-01-11,0.120665,0.121172,0.118133,0.118133,0.118133,0
2005-01-12,0.120552,0.122114,0.119190,0.119190,0.119190,0
2005-01-13,0.121538,0.121687,0.118835,0.119123,0.119123,0
2005-01-14,0.122505,0.122505,0.118064,0.118099,0.118099,0
2005-01-17,0.122645,0.122645,0.118192,0.118192,0.118192,0
2005-01-18,0.120266,0.120438,0.117647,0.117818,0.117818,0
2005-01-19,0.122181,0.122181,0.117371,0.118424,0.118424,0
2005-01-20,0.119957,0.119957,0.117372,0.117429,0.117429,0
2005-01-21,0.119617,0.119617,0.117233,0.117786,0.117786,0
2005-01-24,0.120398,0.120512,0.117647,0.118125,0.118125,0
2005-01-25,0.120070,0.120375,0.117096,0.117436,0.117436,0
2005-01-26,0.121637,0.121637,0.117476,0.118096,0.118096,0
2005-01-27,0.120478,0.120478,0.117474,0.117843,0.117843,0
2005-01-28,0.122070,0.122070,0.117647,0.117716,0.117716,0
2005-01-31,0.122170,0.122170,0.117509,0.117918,0.117918,0
2005-02-01,0.120150,0.120150,0.117440,0.117578,0.117578,0
2005-02-02,0.122778,0.122778,0.117578,0.118227,0.118227,0
2005-02-03,0.120060,0.120093,0.118227,0.118227,0.118227,0
2005-02-04,0.119709,0.119709,0.116550,0.116550,0.116550,0
2005-02-07,0.118816,0.118816,0.115440,0.116078,0.116078,0
2005-02-08,0.119926,0.119926,0.116054,0.116054,0.116054,0
2005-02-09,0.120220,0.120220,0.115848,0.116295,0.116295,0
2005-02-10,0.118534,0.118534,0.115942,0.116951,0.116951,0
2005-02-11,0.118982,0.118982,0.116448,0.116720,0.116720,0
2005-02-14,0.119350,0.119723,0.116720,0.116720,0.116720,0
2005-02-15,0.119646,0.119646,0.116959,0.117510,0.117510,0
2005-02-16,0.122393,0.122393,0.117371,0.117603,0.117603,0
2005-02-17,0.120215,0.120391,0.117612,0.118335,0.118335,0
2005-02-18,0.120369,0.120369,0.117578,0.117578,0.117578,0
2005-02-21,0.120420,0.120508,0.118080,0.118156,0.118156,0
2005-02-22,0.121148,0.121757,0.118730,0.119073,0.119073,0
2005-02-23,0.121666,0.121666,0.118871,0.119174,0.119174,0
2005-02-24,0.121696,0.121881,0.118730,0.119272,0.119272,0
2005-02-25,0.123564,0.123564,0.119048,0.121378,0.121378,0
2005-02-28,0.121919,0.121919,0.118906,0.119523,0.119523,0
2005-03-01,0.123251,0.123251,0.118624,0.118930,0.118930,0
