Date,Open,High,Low,Close,Adj Close,Volume
2005-01-03,2.607562,2.608242,2.599428,2.599428,2.599428,0
2005-01-04,2.604167,2.609059,2.599428,2.599428,2.599428,0
2005-01-05,2.604099,2.608378,2.599428,2.599428,2.599428,0
2005-01-06,2.607358,2.608242,2.599428,2.599428,2.599428,0
2005-01-07,2.599428,2.608718,2.599428,2.599428,2.599428,0
2005-01-10,2.607834,2.608378,2.599428,2.599428,2.599428,0
2005-01-11,2.607698,2.608310,2.599428,2.599428,2.599428,0
2005-01-12,2.599428,2.608650,2.599428,2.599428,2.599428,0
2005-01-13,2.607834,2.608242,2.599428,2.599428,2.599428,0
2005-01-14,2.589734,2.608650,2.589734,2.599428,2.599428,0
2005-01-17,2.604099,2.608378,2.599428,2.599428,2.599428,0
2005-01-18,2.607902,2.609059,2.599428,2.599428,2.599428,0
2005-01-19,2.604167,2.608922,2.598753,2.598753,2.598753,0
2005-01-20,2.607834,2.609399,2.598753,2.598753,2.598753,0
2005-01-21,2.608106,2.608786,2.598753,2.598753,2.598753,0
2005-01-24,2.608310,2.608310,2.598753,2.598753,2.598753,0
2005-01-25,2.607834,2.608378,2.598753,2.598753,2.598753,0
2005-01-26,2.613764,2.613764,2.598753,2.598753,2.598753,0
2005-01-27,2.604099,2.608174,2.598753,2.598753,2.598753,0
2005-01-28,2.604099,2.608991,2.598753,2.598753,2.598753,0
2005-01-31,2.604167,2.608242,2.598753,2.598753,2.598753,0
2005-02-01,2.604099,2.608106,2.598753,2.598753,2.598753,0
2005-02-02,2.604099,2.607834,2.598753,2.598753,2.598753,0
2005-02-03,2.604167,2.608106,2.598753,2.598753,2.598753,0
2005-02-04,2.604167,2.618281,2.598753,2.598753,2.598753,0
2005-02-07,2.604099,2.608106,2.598753,2.598753,2.598753,0
2005-02-08,2.604167,2.608242,2.598753,2.598753,2.598753,0
2005-02-09,2.608922,2.608922,2.598753,2.598753,2.598753,0
2005-02-10,2.608038,2.608582,2.598753,2.598753,2.598753,0
2005-02-11,2.607970,2.608310,2.598753,2.598753,2.598753,0
2005-02-14,2.607766,2.608582,2.598753,2.598753,2.598753,0
2005-02-15,2.607834,2.608650,2.598753,2.598753,2.598753,0
2005-02-16,2.604234,2.609195,2.598753,2.598753,2.598753,0
2005-02-17,2.607698,2.608718,2.598753,2.598753,2.598753,0
2005-02-18,2.607902,2.608174,2.598753,2.598753,2.598753,0
2005-02-21,2.607970,2.608786,2.598753,2.598753,2.598753,0
2005-02-22,2.607766,2.608446,2.598753,2.598753,2.598753,0
2005-02-23,2.607834,2.608174,2.598753,2.598753,2.598753,0
2005-02-24,2.607698,2.608038,2.598753,2.598753,2.598753,0
2005-02-25,2.604167,2.608310,2.598753,2.598753,2.598753,0
2005-02-28,2.607562,2.608718,2.598753,2.598753,2.598753,0
2005-03-01,2.604167,2.608310,2.598753,2.598753,2.598753,0
2005-03-02,2.607766,2.608310,2.598753,2.598753,2.598753,0
2005-03-03,2.604167,2.608718,2.598753,2.598753,2.598753,0
2005-03-04,2.604234,2.639149,2.598753,2.606339,2.606339,0
2005-03-07,2.607698,2.607834,2.604099,2.607630,2.607630,0
2005-03-08,2.607426,2.607902,2.598753,2.598753,2.598753,0
2005-03-09,2.607902,2.608786,2.598753,2.598753,2.598753,0
2005-03-10,2.604099,2.608446,2.598753,2.598753,2.598753,0
2005-03-11,2.604167,2.609876,2.598753,2.598753,2.598753,0
2005-03-14,2.607358,2.608106,2.598753,2.598753,2.598753,0
2005-03-15,2.607426,2.608242,2.598753,2.598753,2.598753,0
2005-03-16,2.608038,2.608038,2.598753,2.598753,2.598753,0
2005-03-17,2.607494,2.608310,2.597538,2.597538,2.597538,0
2005-03-18,2.597605,2.608855,2.597538,2.597605,2.597605,0
2005-03-21,2.597538,2.608106,2.597538,2.598753,2.598753,0
2005-03-22,2.597605,2.608106,2.597538,2.598753,2.598753,0
2005-03-23,2.604167,2.608174,2.597538,2.597538,2.597538,0
2005-03-24,2.597605,2.608378,2.597538,2.598753,2.598753,0
2005-03-25,2.597605,2.598753,2.597538,2.597538,2.597538,0
2005-03-28,2.597538,2.598753,2.597538,2.598753,2.598753,0
2005-03-29,2.597538,2.608446,2.597538,2.598753,2.598753,0
2005-03-30,2.597605,2.608582,2.597538,2.598753,2.598753,0
2005-03-31,2.597605,2.608106,2.597538,2.597538,2.597538,0
2005-04-01,2.597605,2.618829,2.597538,2.597605,2.597605,0
2005-04-04,2.598753,2.608174,2.597538,2.598753,2.598753,0
2005-04-05,2.597605,2.608310,2.597538,2.598753,2.598753,0
2005-04-06,2.597605,2.608718,2.597538,2.598753,2.598753,0
2005-04-07,2.597605,2.608174,2.597538,2.598753,2.598753,0
2005-04-08,2.597605,2.608855,2.597538,2.597740,2.597740,0
2005-04-11,2.597740,2.608718,2.597538,2.598753,2.598753,0
