Date,Open,High,Low,Close,Adj Close,Volume
2005-01-03,3.442222,3.442341,3.441156,3.393051,3.393051,0
2005-01-04,3.393051,3.442341,3.393051,3.426418,3.426418,0
2005-01-05,3.426418,3.442341,3.393281,3.393281,3.393281,0
2005-01-06,3.442341,3.442341,3.393281,3.426418,3.426418,0
2005-01-07,3.442341,3.442341,3.393281,3.426418,3.426418,0
2005-01-10,3.442341,3.442341,3.393281,3.393281,3.393281,0
2005-01-11,3.442341,3.442341,3.425831,3.426418,3.426418,0
2005-01-12,3.442222,3.442341,3.390980,3.426418,3.426418,0
2005-01-13,3.442341,3.442341,3.424658,3.426418,3.426418,0
2005-01-14,3.442222,3.442341,3.393281,3.393281,3.393281,0
2005-01-17,3.426418,3.442341,3.425831,3.426418,3.426418,0
2005-01-18,3.442341,3.442341,3.425244,3.426418,3.426418,0
2005-01-19,3.442222,3.442341,3.425244,3.426418,3.426418,0
2005-01-20,3.442341,3.442341,3.425831,3.426418,3.426418,0
2005-01-21,3.442341,3.442341,3.425244,3.425244,3.425244,0
2005-01-24,3.442222,3.442459,3.425244,3.426418,3.426418,0
2005-01-25,3.442341,3.442341,3.425244,3.426418,3.426418,0
2005-01-26,3.426418,3.444594,3.425244,3.426418,3.426418,0
2005-01-27,3.442222,3.445187,3.425244,3.426418,3.426418,0
2005-01-28,3.442341,3.444000,3.425244,3.425831,3.425831,0
2005-01-31,3.442341,3.442341,3.424658,3.426418,3.426418,0
2005-02-01,3.442222,3.442341,3.424658,3.425244,3.425244,0
2005-02-02,3.442341,3.442341,3.425244,3.426418,3.426418,0
2005-02-03,3.426418,3.442341,3.425244,3.426418,3.426418,0
2005-02-04,3.442341,3.460207,3.425244,3.425831,3.425831,0
2005-02-07,3.438435,3.442341,3.424658,3.426418,3.426418,0
2005-02-08,3.441985,3.442341,3.424658,3.426418,3.426418,0
2005-02-09,3.426418,3.442341,3.424658,3.426418,3.426418,0
2005-02-10,3.442341,3.442341,3.424658,3.426418,3.426418,0
2005-02-11,3.442222,3.442341,3.424658,3.424658,3.424658,0
2005-02-14,3.441985,3.443408,3.426418,3.426418,3.426418,0
2005-02-15,3.441867,3.443882,3.424658,3.426418,3.426418,0
2005-02-16,3.441985,3.442933,3.424658,3.426418,3.426418,0
2005-02-17,3.441748,3.442459,3.424658,3.426418,3.426418,0
2005-02-18,3.442341,3.442696,3.424658,3.424658,3.424658,0
2005-02-21,3.441393,3.442933,3.440801,3.426418,3.426418,0
2005-02-22,3.445781,3.445781,3.424658,3.427592,3.427592,0
2005-02-23,3.441985,3.442341,3.424658,3.427592,3.427592,0
2005-02-24,3.441748,3.442578,3.424658,3.427592,3.427592,0
2005-02-25,3.442222,3.442341,3.439736,3.441985,3.441985,0
2005-02-28,3.442341,3.445306,3.424658,3.427592,3.427592,0
2005-03-01,3.427592,3.442578,3.424658,3.427592,3.427592,0
2005-03-02,3.441867,3.442341,3.424658,3.427592,3.427592,0
2005-03-03,3.427592,3.442933,3.424658,3.427592,3.427592,0
2005-03-04,3.427592,3.496503,3.424658,3.424658,3.424658,0
2005-03-07,3.441748,3.442341,3.439973,3.441748,3.441748,0
2005-03-08,3.440564,3.445306,3.427592,3.427592,3.427592,0
2005-03-09,3.444356,3.446493,3.427592,3.427592,3.427592,0
2005-03-10,3.427592,3.447325,3.427592,3.427592,3.427592,0
2005-03-11,3.442341,3.442459,3.439499,3.442459,3.442459,0
2005-03-14,3.441393,3.442341,3.427592,3.427592,3.427592,0
2005-03-15,3.442222,3.442815,3.427592,3.427592,3.427592,0
2005-03-16,3.441748,3.442933,3.427592,3.427592,3.427592,0
2005-03-17,3.442222,3.442341,3.423251,3.425714,3.425714,0
2005-03-18,3.425831,3.442341,3.421845,3.425831,3.425831,0
2005-03-21,3.422079,3.442341,3.420324,3.425714,3.425714,0
2005-03-22,3.425831,3.442696,3.424306,3.427592,3.427592,0
2005-03-23,3.427592,3.442341,3.422313,3.425714,3.425714,0
2005-03-24,3.422899,3.442341,3.422431,3.425714,3.425714,0
2005-03-25,3.425831,3.425831,3.423485,3.425714,3.425714,0
2005-03-28,3.423602,3.425831,3.423602,3.427592,3.427592,0
2005-03-29,3.425714,3.442341,3.423720,3.427592,3.427592,0
2005-03-30,3.425831,3.442933,3.423837,3.427592,3.427592,0
2005-03-31,3.425831,3.443645,3.423485,3.425831,3.425831,0
2005-04-01,3.425831,3.460207,3.424071,3.424658,3.424658,0
2005-04-04,3.425831,3.442341,3.424423,3.425831,3.425831,0
2005-04-05,3.425831,3.443763,3.424423,3.425831,3.425831,0
2005-04-06,3.425831,3.442341,3.423837,3.427592,3.427592,0
2005-04-07,3.425831,3.442815,3.424658,3.427592,3.427592,0
2005-04-08,3.425831,3.442341,3.424423,3.424658,3.424658,0
2005-04-11,3.424658,3.442341,3.424306,3.425714,3.425714,0
2005-04-12,3.425714,3.442341,3.424658,3.425831,3.425831,0
2005-04-13,3.425714,3.442341,3.424423,3.427592,3.427592,0
2005-04-14,3.425714,3.442341,3.424658,3.425714,3.425714,0
2005-04-15,3.425831,3.442341,3.424540,3.425831,3.425831,0
2005-04-18,3.425244,3.443526,3.424306,3.425361,3.425361,0
2005-04-19,3.425244,3.443526,3.424306,3.427592,3.427592,0
2005-04-20,3.425831,3.444119,3.424306,3.425831,3.425831,0
2005-04-21,3.425714,3.443052,3.423954,3.425831,3.425831,0
2005-04-22,3.425831,3.442815,3.423837,3.425714,3.425714,0
2005-04-25,3.425831,3.442341,3.423485,3.425831,3.425831,0
2005-04-26,3.425714,3.442341,3.413552,3.425714,3.425714,0
2005-04-27,3.425831,3.443882,3.423954,3.427592,3.427592,0
2005-04-28,3.423837,3.442341,3.423720,3.425831,3.425831,0
2005-04-29,3.423954,3.444119,3.423954,3.425714,3.425714,0
2005-05-02,3.427592,3.442341,3.421962,3.427592,3.427592,0
2005-05-03,3.424540,3.443052,3.423954,3.427592,3.427592,0
2005-05-04,3.424540,3.443882,3.423954,3.425479,3.425479,0
2005-05-05,3.425479,3.427592,3.424306,3.424423,3.424423,0
2005-05-06,3.424423,3.441748,3.421143,3.421494,3.421494,0
2005-05-09,3.420908,3.442341,3.420207,3.425714,3.425714,0
2005-05-10,3.424306,3.443170,3.423954,3.425714,3.425714,0
2005-05-11,3.425831,3.442933,3.421377,3.427592,3.427592,0
2005-05-12,3.425831,3.442933,3.422548,3.427592,3.427592,0
2005-05-13,3.425831,3.442341,3.419622,3.419622,3.419622,0
2005-05-16,3.418920,3.427005,3.418803,3.427592,3.427592,0
2005-05-17,3.426535,3.444119,3.424423,3.425831,3.425831,0
2005-05-18,3.425714,3.443882,3.424423,3.427592,3.427592,0
2005-05-19,3.425831,3.444950,3.424423,3.427592,3.427592,0
2005-05-20,3.425831,3.442341,3.413552,3.425127,3.425127,0
2005-05-23,3.425244,3.443170,3.424423,3.425244,3.425244,0
2005-05-24,3.425244,3.442341,3.424071,3.427592,3.427592,0
2005-05-25,3.425127,3.442341,3.424423,3.427592,3.427592,0
2005-05-26,3.425714,3.442341,3.424423,3.425831,3.425831,0
2005-05-27,3.425714,3.442341,3.424423,3.425244,3.425244,0
2005-05-30,3.424306,3.442341,3.424306,3.418803,3.418803,0
2005-05-31,3.425831,3.442341,3.424306,3.425831,3.425831,0
2005-06-01,3.425714,3.442341,3.424540,3.425831,3.425831,0
2005-06-02,3.425714,3.443170,3.424540,3.425831,3.425831,0
2005-06-03,3.425831,3.479471,3.423368,3.425714,3.425714,0
2005-06-06,3.425831,3.444000,3.424423,3.426183,3.426183,0
2005-06-07,3.426065,3.445306,3.424540,3.424775,3.424775,0
2005-06-08,3.424658,3.442933,3.422431,3.425831,3.425831,0
2005-06-09,3.425714,3.442341,3.422899,3.425714,3.425714,0
2005-06-10,3.425714,3.442341,3.420440,3.425714,3.425714,0
2005-06-13,3.420440,3.442341,3.420324,3.425831,3.425831,0
2005-06-14,3.442222,3.442815,3.422899,3.425714,3.425714,0
2005-06-15,3.425831,3.442341,3.423485,3.425831,3.425831,0
2005-06-16,3.425596,3.443882,3.424071,3.425831,3.425831,0
2005-06-17,3.425714,3.444475,3.424540,3.425714,3.425714,0
2005-06-20,3.424423,3.444356,3.423602,3.425714,3.425714,0
2005-06-21,3.425714,3.444119,3.423720,3.425831,3.425831,0
2005-06-22,3.425831,3.445068,3.422196,3.425831,3.425831,0
2005-06-23,3.425127,3.443408,3.422899,3.425831,3.425831,0
2005-06-24,3.425009,3.443763,3.424306,3.425714,3.425714,0
2005-06-27,3.427005,3.445662,3.424189,3.425831,3.425831,0
2005-06-28,3.424071,3.442933,3.424071,3.425831,3.425831,0
2005-06-29,3.424189,3.443645,3.423251,3.425831,3.425831,0
2005-06-30,3.426418,3.443763,3.424189,3.425831,3.425831,0
2005-07-01,3.425831,3.442341,3.424306,3.425714,3.425714,0
2005-07-04,3.425714,3.442341,3.424540,3.425831,3.425831,0
2005-07-05,3.425831,3.442341,3.424540,3.425831,3.425831,0
2005-07-06,3.425831,3.442341,3.424540,3.425714,3.425714,0
2005-07-07,3.425831,3.442341,3.424540,3.425831,3.425831,0
2005-07-08,3.425831,3.442341,3.424540,3.425714,3.425714,0
2005-07-11,3.425714,3.442341,3.424306,3.425831,3.425831,0
2005-07-12,3.425831,3.442341,3.424540,3.425831,3.425831,0
2005-07-13,3.425714,3.442341,3.424540,3.425831,3.425831,0
2005-07-14,3.425714,3.442341,3.424189,3.425831,3.425831,0
2005-07-15,3.425831,3.442341,3.424423,3.425714,3.425714,0
2005-07-18,3.425831,3.442341,3.424306,3.424658,3.424658,0
2005-07-19,3.442341,3.442933,3.418803,3.424306,3.424306,0
2005-07-20,3.424306,3.442578,3.418803,3.418803,3.418803,0
2005-07-21,3.424423,3.442341,3.424306,3.418803,3.418803,0
2005-07-22,3.425714,3.442341,3.424540,3.425831,3.425831,0
2005-07-25,3.425831,3.444119,3.424306,3.430532,3.430532,0
2005-07-26,3.424423,3.441867,3.424189,3.430532,3.430532,0
2005-07-27,3.424423,3.441867,3.424189,3.430532,3.430532,0
2005-07-28,3.424189,3.442341,3.424189,3.418803,3.418803,0
2005-07-29,3.425714,3.442341,3.424189,3.425831,3.425831,0
2005-08-01,3.424306,3.442341,3.424306,3.424423,3.424423,0
2005-08-02,3.424306,3.442578,3.418803,3.418803,3.418803,0
2005-08-03,3.440209,3.445068,3.424423,3.427592,3.427592,0
2005-08-04,3.425244,3.442578,3.424306,3.427592,3.427592,0
2005-08-05,3.425714,3.460207,3.424189,3.424306,3.424306,0
2005-08-08,3.424189,3.441985,3.423368,3.424306,3.424306,0
2005-08-09,3.424306,3.443052,3.424189,3.427592,3.427592,0
2005-08-10,3.425714,3.444831,3.424189,3.425244,3.425244,0
2005-08-11,3.425244,3.443763,3.413552,3.425831,3.425831,0
2005-08-12,3.425714,3.445543,3.424189,3.425714,3.425714,0
2005-08-15,3.427592,3.442341,3.424423,3.427592,3.427592,0
2005-08-16,3.424658,3.442341,3.424540,3.425714,3.425714,0
2005-08-17,3.425244,3.442341,3.423251,3.423720,3.423720,0
2005-08-18,3.423602,3.442341,3.422431,3.427592,3.427592,0
2005-08-19,3.441867,3.442341,3.423251,3.425244,3.425244,0
2005-08-22,3.427592,3.443526,3.423954,3.425714,3.425714,0
2005-08-23,3.425831,3.442341,3.424658,3.427592,3.427592,0
2005-08-24,3.425831,3.444950,3.424540,3.425831,3.425831,0
2005-08-25,3.425714,3.445899,3.423837,3.427592,3.427592,0
2005-08-26,3.423954,3.442933,3.423251,3.424658,3.424658,0
2005-08-29,3.424658,3.442341,3.423602,3.425127,3.425127,0
2005-08-30,3.425127,3.442341,3.424540,3.441630,3.441630,0
2005-08-31,3.424658,3.442104,3.424540,3.425714,3.425714,0
2005-09-01,3.425714,3.442341,3.424540,3.427592,3.427592,0
2005-09-02,3.425714,3.460207,3.424540,3.424540,3.424540,0
2005-09-05,3.425244,3.442341,3.424423,3.425714,3.425714,0
2005-09-06,3.425714,3.442341,3.424423,3.426418,3.426418,0
2005-09-07,3.425831,3.442341,3.424892,3.426418,3.426418,0
2005-09-08,3.422548,3.442341,3.422548,3.425714,3.425714,0
2005-09-09,3.425831,3.442341,3.425127,3.425714,3.425714,0
2005-09-12,3.442341,3.442341,3.421962,3.425831,3.425831,0
2005-09-13,3.425714,3.442341,3.424071,3.425831,3.425831,0
2005-09-14,3.425714,3.443645,3.424306,3.424658,3.424658,0
2005-09-15,3.424540,3.441867,3.422899,3.426418,3.426418,0
2005-09-16,3.424189,3.442815,3.424189,3.425714,3.425714,0
2005-09-19,3.441630,3.443170,3.424189,3.426418,3.426418,0
2005-09-20,3.425831,3.442696,3.424071,3.426418,3.426418,0
2005-09-21,null,null,null,null,null,null
2005-09-22,3.425714,3.443289,3.424071,3.426418,3.426418,0
2005-09-23,3.424540,3.442341,3.424423,3.425244,3.425244,0
2005-09-26,3.425714,3.442459,3.425127,3.426418,3.426418,0
2005-09-27,3.425714,3.442341,3.424540,3.426418,3.426418,0
2005-09-28,3.425831,3.442341,3.424306,3.426418,3.426418,0
2005-09-29,3.425714,3.442341,3.424306,3.426418,3.426418,0
2005-09-30,3.425714,3.442341,3.424306,3.424306,3.424306,0
2005-10-03,3.425127,3.425831,3.424306,3.425127,3.425127,0
2005-10-04,3.424423,3.442578,3.424306,3.426418,3.426418,0
2005-10-05,3.425714,3.442696,3.424189,3.426418,3.426418,0
2005-10-06,3.424189,3.445187,3.424189,3.426418,3.426418,0
2005-10-07,3.425714,3.477535,3.423954,3.424306,3.424306,0
2005-10-10,3.424189,3.442341,3.424189,3.426418,3.426418,0
2005-10-11,3.425831,3.442696,3.423837,3.426418,3.426418,0
2005-10-12,3.425714,3.442933,3.424071,3.426418,3.426418,0
2005-10-13,3.425714,3.442341,3.424071,3.426418,3.426418,0
2005-10-14,3.425714,3.444831,3.424423,3.441985,3.441985,0
2005-10-17,3.424658,3.444475,3.424306,3.426418,3.426418,0
2005-10-18,3.424540,3.442341,3.424189,3.426418,3.426418,0
2005-10-19,3.425127,3.442341,3.423954,3.425831,3.425831,0
2005-10-20,3.425831,3.442341,3.424189,3.426418,3.426418,0
2005-10-21,3.441748,3.444356,3.424306,3.424423,3.424423,0
2005-10-24,3.424423,3.443645,3.424189,3.418803,3.418803,0
2005-10-25,3.425714,3.444594,3.424306,3.418803,3.418803,0
2005-10-26,3.425831,3.443645,3.418803,3.418803,3.418803,0
2005-10-27,3.424189,3.444356,3.424071,3.418803,3.418803,0
2005-10-28,3.424071,3.445543,3.418803,3.424540,3.424540,0
2005-10-31,3.424071,3.442341,3.413319,3.418803,3.418803,0
2005-11-01,3.425831,3.442933,3.418803,3.418803,3.418803,0
2005-11-02,3.425714,3.442933,3.418803,3.425714,3.425714,0
2005-11-03,3.425831,3.442933,3.418803,3.425714,3.425714,0
2005-11-04,3.424071,3.442933,3.424071,3.425831,3.425831,0
2005-11-07,3.425714,3.442815,3.424071,3.418803,3.418803,0
2005-11-08,3.425831,3.444356,3.424658,3.418803,3.418803,0
2005-11-09,3.426183,3.444238,3.413203,3.418803,3.418803,0
2005-11-10,3.425244,3.442933,3.424306,3.418803,3.418803,0
2005-11-11,3.425714,3.442933,3.424306,3.425831,3.425831,0
2005-11-14,3.424306,3.442933,3.421728,3.424306,3.424306,0
2005-11-15,3.425831,3.442933,3.424306,3.418803,3.418803,0
2005-11-16,3.425831,3.442933,3.424306,3.426418,3.426418,0
2005-11-17,3.425831,3.443408,3.424306,3.418803,3.418803,0
2005-11-18,3.424423,3.444000,3.424189,3.425831,3.425831,0
2005-11-21,3.425831,3.442341,3.424189,3.426418,3.426418,0
2005-11-22,3.425831,3.442933,3.424189,3.424306,3.424306,0
2005-11-23,3.424189,3.443289,3.424189,3.427592,3.427592,0
2005-11-24,3.425831,3.442696,3.424189,3.427592,3.427592,0
2005-11-25,3.425714,3.442341,3.423368,3.425714,3.425714,0
2005-11-28,3.422782,3.442341,3.422313,3.430532,3.430532,0
2005-11-29,3.425831,3.442341,3.424658,3.418803,3.418803,0
2005-11-30,3.425714,3.442341,3.424658,3.418803,3.418803,0
2005-12-01,3.425244,3.442341,3.422313,3.427592,3.427592,0
2005-12-02,3.425244,3.442341,3.424540,3.424540,3.424540,0
2005-12-05,3.425244,3.444594,3.423954,3.427592,3.427592,0
2005-12-06,3.424423,3.442104,3.423251,3.427592,3.427592,0
2005-12-07,3.425361,3.442459,3.418803,3.425714,3.425714,0
2005-12-08,3.425244,3.445187,3.424658,3.425831,3.425831,0
2005-12-09,3.425714,3.442341,3.424658,3.425714,3.425714,0
2005-12-12,3.425831,3.442341,3.424658,3.425714,3.425714,0
2005-12-13,3.425831,3.442341,3.424658,3.427592,3.427592,0
2005-12-14,3.425714,3.442341,3.424540,3.427592,3.427592,0
2005-12-15,3.425831,3.442341,3.424658,3.418803,3.418803,0
2005-12-16,3.425714,3.442341,3.424658,3.424892,3.424892,0
2005-12-19,3.442341,3.444831,3.424892,3.427592,3.427592,0
